codigo_inep;nome_escola;municipio;ano;civico_militar;status_historico;ano_inicio_ccm;ano_fim_ccm;evidencia_inicio;evidencia_status;nivel_confianca;observacao
41010132;RUI BARBOSA C EEF EM PROFIS;Japurá;2023;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2023. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010132;RUI BARBOSA C EEF EM PROFIS;Japurá;2024;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2024. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010132;RUI BARBOSA C EEF EM PROFIS;Japurá;2025;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2025 cuja vigência foi fixada apenas a partir de 01/01/2026.";CONFIRMADO;
41010132;RUI BARBOSA C EEF EM PROFIS;Japurá;2026;SIM;CCM_ATIVO_IMPLEMENTADO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Início formal da gestão cívico-militar em 01/01/2026 conforme edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026).;CONFIRMADO;
41010345;CASTRO ALVES C E CMEM PROFIS;Rondon;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010345;CASTRO ALVES C E CMEM PROFIS;Rondon;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010345;CASTRO ALVES C E CMEM PROFIS;Rondon;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010345;CASTRO ALVES C E CMEM PROFIS;Rondon;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41010345;CASTRO ALVES C E CMEM PROFIS;Rondon;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41010345;CASTRO ALVES C E CMEM PROFIS;Rondon;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41010345;CASTRO ALVES C E CMEM PROFIS;Rondon;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41010540;SANTOS DUMONT C EEF M N;São Tomé;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010540;SANTOS DUMONT C EEF M N;São Tomé;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010540;SANTOS DUMONT C EEF M N;São Tomé;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010540;SANTOS DUMONT C EEF M N;São Tomé;2023;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2023. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010540;SANTOS DUMONT C EEF M N;São Tomé;2024;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2024. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41010540;SANTOS DUMONT C EEF M N;São Tomé;2025;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2025 cuja vigência foi fixada apenas a partir de 01/01/2026.";CONFIRMADO;
41010540;SANTOS DUMONT C EEF M N;São Tomé;2026;SIM;CCM_ATIVO_IMPLEMENTADO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Início formal da gestão cívico-militar em 01/01/2026 conforme edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026).;CONFIRMADO;
41012631;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41012631;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41012631;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41012631;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41012631;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41012631;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41012631;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41016254;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;Retificação oficial do código publicada no Edital nº 136/2025 (no Edital nº 125/2025 havia sido grafado erroneamente como 41146093).
41016254;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;Retificação oficial do código publicada no Edital nº 136/2025 (no Edital nº 125/2025 havia sido grafado erroneamente como 41146093).
41016254;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;Retificação oficial do código publicada no Edital nº 136/2025 (no Edital nº 125/2025 havia sido grafado erroneamente como 41146093).
41016254;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2023;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2023. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;Retificação oficial do código publicada no Edital nº 136/2025 (no Edital nº 125/2025 havia sido grafado erroneamente como 41146093).
41016254;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2024;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2024. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;Retificação oficial do código publicada no Edital nº 136/2025 (no Edital nº 125/2025 havia sido grafado erroneamente como 41146093).
41016254;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2025;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2025 cuja vigência foi fixada apenas a partir de 01/01/2026.";CONFIRMADO;Retificação oficial do código publicada no Edital nº 136/2025 (no Edital nº 125/2025 havia sido grafado erroneamente como 41146093).
41016254;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2026;SIM;CCM_ATIVO_IMPLEMENTADO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Início formal da gestão cívico-militar em 01/01/2026 conforme edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026).;CONFIRMADO;Retificação oficial do código publicada no Edital nº 136/2025 (no Edital nº 125/2025 havia sido grafado erroneamente como 41146093).
41018800;LEO KOHLER E E CM PROFEF;Terra Boa;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41018800;LEO KOHLER E E CM PROFEF;Terra Boa;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41018800;LEO KOHLER E E CM PROFEF;Terra Boa;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41018800;LEO KOHLER E E CM PROFEF;Terra Boa;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41018800;LEO KOHLER E E CM PROFEF;Terra Boa;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41018800;LEO KOHLER E E CM PROFEF;Terra Boa;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41018800;LEO KOHLER E E CM PROFEF;Terra Boa;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41020189;OSVALDO ARANHA E EEF;Lobato;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020189;OSVALDO ARANHA E EEF;Lobato;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020189;OSVALDO ARANHA E EEF;Lobato;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020189;OSVALDO ARANHA E EEF;Lobato;2023;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2023. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020189;OSVALDO ARANHA E EEF;Lobato;2024;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2024. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020189;OSVALDO ARANHA E EEF;Lobato;2025;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2025 cuja vigência foi fixada apenas a partir de 01/01/2026.";CONFIRMADO;
41020189;OSVALDO ARANHA E EEF;Lobato;2026;SIM;CCM_ATIVO_IMPLEMENTADO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Início formal da gestão cívico-militar em 01/01/2026 conforme edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026).;CONFIRMADO;
41020286;FRANCISCO J PERIOTO E E CM PROFEF;Mandaguaçu;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020286;FRANCISCO J PERIOTO E E CM PROFEF;Mandaguaçu;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020286;FRANCISCO J PERIOTO E E CM PROFEF;Mandaguaçu;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41020286;FRANCISCO J PERIOTO E E CM PROFEF;Mandaguaçu;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
