codigo_inep;codigo_mec;nome_escola_original;nome_escola_cadastro;municipio;ano;data_documento;data_evento;tipo_evento;status_evento;documento_origem;pagina_origem;evidencia;nivel_confianca;observacao
41007280;41007280;CASTELO BRANCO, C E PRES-EF M;CASTELO BRANCO E E CM PRESEF;Tapira;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41020286;41020286;FRANCISCO J PERIOTO, E E PROF-EF;FRANCISCO J PERIOTO E E CM PROFEF;Mandaguaçu;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41021010;41021010;MANOEL F ALMEIDA, E E DR-EF;MANOEL F ALMEIDA E E CM DREF;Santo Inácio;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41022750;41022750;ARTHUR C E SILVA, E E PRES-EF;ARTHUR C E SILVA E E CM PRESEF;Floresta;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41030486;41030486;WISTREMUNDO R P GARCIA, C E PE-EF M P;WISTREMUNDO R P GARCIA C E CM PEEFM P;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41031237;41031237;HUGO SIMAS, C E-EF M PROFIS;HUGO SIMAS C E CMEF M PROFIS;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41031253;41031253;HUMBERTO P COUTINHO, C E-EF M PROFIS;HUMBERTO P COUTINHO C E CMEF M PROFIS;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41031873;41031873;MARGARIDA B LISBOA, C E PROFA-EF M;MARGARIDA B LISBOA C E CM PROFAEF M;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41032241;41032241;NILO PECANHA, C E-EF M PROFIS;NILO PECANHA C E CMEF M PROFIS;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41032446;41032446;OLYMPIA M TORMENTA, C E PROF-EF M PROFIS;OLYMPIA M TORMENTA C E CM PROFEF M P;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41033620;41033620;LAURO P TAVARES, C E DR-EF M;LAURO P TAVARES C E CM DREF M;Rolândia;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41052250;41052250;NEWTON SAMPAIO, E E-EF;NEWTON SAMPAIO C E CMEF M;São José da Boa Vista;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41053494;41053494;MIGUEL NASSIF MALUF, C E-EF M;MIGUEL NASSIF MALUF C E CMEF M;Wenceslau Braz;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41062108;41062108;BECKER E SILVA, C E PROF-EF M PROFIS;BECKER E SILVA C E CM PROFEF M PROFIS;Ponta Grossa;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41062191;41062191;CARLOS ZELESNY, C E PE-EF M;CARLOS ZELESNY C E CM PEEF M;Ponta Grossa;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41062469;41062469;EPAMINONDAS N RIBAS, C E DR-EF M PROFIS;EPAMINONDAS N RIBAS C E CM DREF M P;Ponta Grossa;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41063139;41063139;NOSSA SRA DA GLORIA, C E-EF M;NOSSA SRA DA GLORIA C E CMEF M;Ponta Grossa;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41068807;41068807;LUIZ AUGUSTO M REGO, C E-EF M PROFIS;LUIZ AUGUSTO M REGO C E CMEF M PROFIS;Toledo;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41092694;41092694;ISIDORO DUMONT, E E IR-EF;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41093666;41093666;SAO JOAO BOSCO, C E-EF M PROFIS;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41140052;41140052;SERTAOZINHO, C E-E F M N PROFIS;SERTAOZINHO C E CMEF M N PROFIS;Matinhos;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41354273;41354273;EDISON PIETROBELLI, C E PROF-EF M;EDISON PIETROBELLI E E CM PROFEF;Ponta Grossa;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41355156;41355156;THIAGO TERRA, C E-EF M PROF;THIAGO TERRA C E CMEF M PROF;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41597915;41597915;PATRIMONIO REGINA, C E DO-EF M;PATRIMONIO REGINA C E CM DOEF M;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2023;2023-12-11;2023-12-11;OUTRO;PROCESSO_SELETIVO_GERAL;edital1152023_gsseed_ccm.pdf;1;edital1152023_gsseed_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital1152023_gsseed_ccm.
41004051;41004051;SANTO INACIO DE LOYOLA, C E-EF M;SANTO INACIO DE LOYOLA C E CMEF M;Terra Rica;2023;2023-12-18;2023-12-18;HOMOLOGACAO;HOMOLOGADO;edital1212023_gsseed_prot213100866_ccm.pdf;1;"Edital nº 121/2023 - GS/SEED (p. 1) publicado no Diário Oficial Executivo nº 11566 em 20/12/2023 - Homologação oficial do resultado favorável da Consulta Pública realizada em 11 e 12/12/2023; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Prorrogação de consulta pública complementar. [NOTA AUDITORIA: Ato homologatório com vigência a partir de 01/01/2024 publicado no DIOE Edição nº 11566 em 20/12/2023].
41077776;41077776;KENNEDY, C E C PRES - E F M;KENNEDY C E C CM PRESEF M;Serranópolis do Iguaçu;2023;2023-12-18;2023-12-18;HOMOLOGACAO;HOMOLOGADO;edital1212023_gsseed_prot213100866_ccm.pdf;1;"Edital nº 121/2023 - GS/SEED (p. 1) publicado no Diário Oficial Executivo nº 11566 em 20/12/2023 - Homologação oficial do resultado favorável da Consulta Pública realizada em 11 e 12/12/2023; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Prorrogação de consulta pública complementar. [NOTA AUDITORIA: Ato homologatório com vigência a partir de 01/01/2024 publicado no DIOE Edição nº 11566 em 20/12/2023].
41000021;41000021;AGOSTINHO STEFANELLO, E E-EF;AGOSTINHO STEFANELLO E E CMEF;Alto Paraná;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41010345;41010345;CASTRO ALVES, CE- EM PROFIS;CASTRO ALVES C E CMEM PROFIS;Rondon;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41020910;41020910;CECILIA MEIRELES, E E-EF;CECILIA MEIRELES E E CMEF;Santa Fé;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41031709;41031709;LAURO G DA V PESSOA, E E PROF-EF;LAURO G DA V PESSOA E E CM PROFEF;Londrina;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41032225;41032225;NEWTON GUIMARÃES,C E PROF-EF M;NEWTON GUIMARAES C E CM PROFEF M;Londrina;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41032853;41032853;RIO BRANCO, C E BAR DO-EF M;RIO BRANCO C E CM BAR DOEF M;Londrina;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41039068;41039068;NEREU RAMOS, E E- EF;NEREU RAMOS E E CMEF;Manoel Ribas;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41040694;41040694;VICENTE MACHADO, C E C-EF M LARANJEIRAS DO;VICENTE MACHADO C E CMEF M;São Pedro do Ivaí;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41056264;41056264;JARDIM ALEGRE, C E-EF M PROFIS;JARDIM ALEGRE C E CMEF M PROFIS;Telêmaco Borba;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41063155;41063155;OSORIO, C E GAL-EF M TELÊMACO;OSORIO C E CM GALEF M PROFIS;Ponta Grossa;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41067029;41067029;GRACILIANO RAMOS, E E-EF;GRACILIANO RAMOS E E CMEF;Santa Helena;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41068688;41068688;JOÃO ARNALDO RITT, C E-EF M;JOAO ARNALDO RITT C E CMEF M;Toledo;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41073037;41073037;OSÓRIO DUQUE ESTRADA, C E-EF M;OSORIO DUQUE ESTRADA C E CMEF M;Diamante do Sul;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41089006;41089006;JORGE DE LIMA, E E- EF;JORGE DE LIMA E E CMEF;Salto do Lontra;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41100689;41100689;LENI MARLENE JACOB, C E PROFA-EF M PROF;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41122836;41122836;EMILIA BUZATO, CE- EF M PROFIS;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41123212;41123212;ROSA F JOHNSON, E E PROFA-EF;ROSA F JOHNSON E E CM PROFA EF;Almirante Tamandaré;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41358872;41358872;JOÃO RODRIGUES DA SILVA, CE PROF-EF M;JOAO R DA SILVA E E CM PROFEF;Londrina;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf;1;"Edital nº 122/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 14-19 dez/2023 com início do modelo a partir de 01/01/2024.
41018800;41018800;LEO KOHLER, E E PROF-EF;LEO KOHLER E E CM PROFEF;Terra Boa;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf;1;"Edital nº 123/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 15-19 dez/2023 com início do modelo a partir de 01/01/2024.
41076354;41076354;CARLOS DRUMMOND DE ANDRADE, C E-EF M;CARLOS DRUM DE ANDRADE C E CMEF M P;Foz do Iguaçu;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf;1;"Edital nº 123/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 15-19 dez/2023 com início do modelo a partir de 01/01/2024.
41136276;41136276;VILA MACEDO, C E-EF M;VILA MACEDO C E CMEF M;Piraquara;2023;2023-12-20;2023-12-20;HOMOLOGACAO;HOMOLOGADO;edital1232023_gsseed_prot 214151065_ccm_resultado_processo_consulta_publica1.pdf;1;"Edital nº 123/2023 (p. 1) - Homologação oficial do resultado da Consulta Pública com parecer favorável; vigência expressa a partir de 01/01/2024.";CONFIRMADO;Adesão aprovada na consulta de 15-19 dez/2023 com início do modelo a partir de 01/01/2024.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-01-08;2024-01-08;OUTRO;PROCESSO_SELETIVO_GERAL;edital12024_gsseed_prot203330650_ccm.pdf;1;edital12024_gsseed_prot203330650_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital12024_gsseed_prot203330650_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-01-12;2024-01-12;OUTRO;PROCESSO_SELETIVO_GERAL;edital22024_gsseed_prot213553291_ccm_processo_seletivo.pdf;1;edital22024_gsseed_prot213553291_ccm_processo_seletivo.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital22024_gsseed_prot213553291_ccm_processo_seletivo.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-01-12;2024-01-12;OUTRO;PROCESSO_SELETIVO_GERAL;edital42024_gsseed_prot215382559_ccm_convocacao_sergio_marcelo_machado.pdf;1;edital42024_gsseed_prot215382559_ccm_convocacao_sergio_marcelo_machado.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital42024_gsseed_prot215382559_ccm_convocacao_sergio_marcelo_machado.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-01-12;2024-01-12;OUTRO;PROCESSO_SELETIVO_GERAL;edital52024_gsseed_prot203330650_ccm_listagem_retificada.pdf;1;edital52024_gsseed_prot203330650_ccm_listagem_retificada.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital52024_gsseed_prot203330650_ccm_listagem_retificada.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-01-30;2024-01-30;OUTRO;PROCESSO_SELETIVO_GERAL;edital92024_gsseed_prot213553291_ccm.pdf;1;edital92024_gsseed_prot213553291_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital92024_gsseed_prot213553291_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-02-26;2024-02-26;OUTRO;PROCESSO_SELETIVO_GERAL;edital122024_gsseed_prot213553291_processo_seletivo_cmeiv_ccm.pdf;1;edital122024_gsseed_prot213553291_processo_seletivo_cmeiv_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital122024_gsseed_prot213553291_processo_seletivo_cmeiv_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-03-07;2024-03-07;OUTRO;PROCESSO_SELETIVO_GERAL;edital152024_gsseed_prot213553291_cmeiv_pss_edital022024.pdf;1;edital152024_gsseed_prot213553291_cmeiv_pss_edital022024.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital152024_gsseed_prot213553291_cmeiv_pss_edital022024.
